@relation space_ga

@attribute ln(VOTES/POP) numeric
@attribute POP numeric
@attribute EDUCATION numeric
@attribute HOUSES numeric
@attribute INCOME numeric
@attribute XCOORD numeric
@attribute binaryClass {P,N}

@data
-0.276494,7.80751,6.745236,6.974479,9.693013,-99476773,N
-0.301295,8.621013,7.879291,7.734996,10.568467,-100637482,N
-0.240739,8.203851,7.095893,7.336937,10.114397,-99439281,N
-0.343826,8.4659,7.790696,7.489412,10.687503,-103388753,N
-0.314107,9.053804,8.401558,8.116417,11.227108,-101315389,N
-0.311855,8.775858,8.023225,7.848543,11.104897,-101816965,N
-0.388744,9.735187,9.020511,8.793612,11.966107,-101278215,N
-0.387935,8.573006,7.946264,7.623642,10.646615,-102365822,N
-0.414798,8.27614,7.685244,7.355641,10.272738,-98186285,N
-0.227995,7.410347,6.618739,6.483107,9.611128,-101345343,N
-0.44549,8.90463,8.267706,7.986165,11.058401,-97545607,N
-0.347834,8.350194,7.551187,7.377759,10.390533,-99978658,N
-0.385051,9.130972,8.535033,8.048469,11.324377,-98716228,N
-0.421044,8.473659,7.876638,7.499977,10.538741,-97663940,N
-0.309829,7.828436,7.284135,6.942157,9.936632,-101657777,N
-0.433382,9.575122,8.780941,8.403576,11.698326,-96951275,N
-0.713412,8.892611,7.951911,7.728856,10.829689,-99838825,N
-0.305326,8.250881,7.635304,7.3518,10.365805,-97629284,N
-0.239561,7.621685,6.687109,6.725034,9.540723,-100340990,N
-0.615929,7.609862,6.763885,6.122493,9.486759,-101048926,N
-0.199687,6.672033,6.047372,5.811141,8.650149,-103457908,N
-0.590781,9.696094,8.945593,8.636575,11.935942,-102664071,N
-0.167506,7.7012,7.147559,6.75227,9.975343,-97718683,N
-0.529922,9.764857,9.112617,8.693664,11.963083,-98955015,N
-0.325422,7.984122,7.378384,7.020191,10.133448,-99247131,N
-0.33543,8.867709,8.226306,7.816417,11.045048,-97166212,N
-0.463424,9.308193,8.541691,8.309185,11.291006,-97722817,N
-0.601063,10.608415,10.023402,9.428431,12.829511,-101545197,N
-0.329981,8.518392,7.786967,7.589336,10.559037,-99671067,N
-0.456317,9.657011,9.068892,8.649274,12.033046,-103477221,N
-0.503628,9.706742,8.78263,8.723231,11.625003,-83477769,N
-0.568025,11.263464,10.671858,10.257765,13.560214,-84106099,N
-0.560876,10.396567,9.81482,9.380505,12.61452,-82272140,N
-0.580572,11.188815,10.592526,10.206698,13.429545,-80755929,N
-0.781588,10.675076,9.841453,9.384882,12.56768,-82046097,N
-0.509556,10.288444,9.705159,9.350102,12.548623,-84223844,N
-0.632797,11.007038,10.372585,10.015387,13.215555,-80987417,N
-0.645686,9.981513,9.17492,9.007734,12.101051,-83867153,N
-0.622527,12.124402,11.43398,11.027085,14.457644,-84577398,N
-0.578734,9.774062,9.131838,8.855378,11.945026,-81091262,N
-0.655728,10.066966,9.443038,9.071653,12.295543,-83768165,N
-0.680009,11.577026,10.95712,10.523042,13.837474,-83783722,N
-0.712616,11.360205,10.662586,10.356091,13.709604,-84150453,N
-0.671215,10.096667,9.44715,9.044404,12.289066,-83807878,N
-0.668355,11.293164,10.656506,10.331888,13.516905,-80776727,N
-0.606346,10.142819,9.527047,9.21084,12.368961,-81915091,N
-0.579286,10.470448,9.869776,9.488881,12.705159,-82923687,N
-0.591099,13.919959,13.334179,12.750113,16.311526,-81659700,N
-0.545265,10.542152,9.91215,9.581145,12.757858,-84622267,N
-0.543102,10.200625,9.580869,9.247829,12.563002,-84487509,N
-0.503088,10.540276,10.025263,9.496872,12.890646,-83007427,N
-0.608288,10.932785,10.361956,9.907828,13.303426,-82614102,N
-0.483062,11.067497,10.543946,10.103567,13.403054,-82628052,N
-0.757734,9.870241,9.140561,8.756525,11.972721,-83450830,N
-0.528956,13.358411,12.787833,12.122696,15.702075,-83009799,N
-0.548549,10.144628,9.586583,9.192584,12.466369,-84124544,N
-0.629053,9.970772,9.174195,8.96252,12.096275,-82320026,N
-0.500322,10.816051,10.387702,9.87514,13.389542,-81172537,N
-0.630869,11.427215,10.914379,10.349679,13.788547,-83886488,N
-0.74604,10.298835,9.635347,9.33415,12.435421,-81495979,N
-0.563759,13.353558,12.71576,12.134716,15.74311,-84541524,N
-0.517144,10.721106,10.246758,9.754233,13.078641,-83665018,N
-0.65776,10.060619,9.378225,9.000113,12.213624,-83663687,N
-0.620206,9.461799,8.793915,8.517193,11.597965,-81092565,N
-0.535822,9.884967,9.267193,8.925188,12.19358,-84068597,N
-0.63679,10.062242,9.340667,9.092007,12.129343,-83604085,N
-0.654244,9.738908,9.054505,8.781095,11.832702,-82475783,N
-1.057154,9.820269,8.757941,8.727454,11.890903,-81929128,N
-0.658551,10.519079,9.933192,9.539716,12.818809,-82601847,N
-0.687252,9.967026,9.169414,8.992806,11.997898,-82621663,N
-0.550934,11.109114,10.462274,10.09889,13.397624,-80761686,N
-0.61323,10.422133,9.798238,9.379914,12.527551,-82421969,N
-0.547623,11.91469,11.425579,10.920347,14.376991,-81241142,N
-0.521995,10.69528,9.973713,9.695356,12.817988,-82536254,N
-0.559068,11.353918,10.767664,10.353639,13.650727,-82481737,N
-0.60679,10.222196,9.631088,9.299084,12.401282,-83770366,N
-0.597178,12.140478,11.530854,11.104325,14.499526,-82154196,N
-0.562904,12.724491,12.114566,11.650685,15.090754,-83497155,N
-0.715193,10.052166,9.359191,8.898639,12.247785,-83401323,N
-0.525446,12.262803,11.656749,11.221128,14.511437,-80772601,N
-0.619765,10.771323,10.159756,9.767954,13.024801,-83160746,N
-0.584014,11.230629,10.781557,10.266741,13.69851,-81901405,N
-0.592682,9.716375,8.956222,8.802823,11.749514,-82019038,N
-0.515509,10.153662,9.485621,9.194617,12.442827,-84629032,N
-0.569983,11.055909,10.482177,10.082888,13.372166,-84228387,N
-0.642869,9.402695,8.736811,8.485703,11.549604,-81079816,N
-0.61319,12.928157,12.365241,11.825756,15.289893,-84290229,N
-0.606068,9.193906,8.542861,8.259458,11.25269,-81850797,N
-0.577055,9.784591,9.156412,8.896999,11.971565,-82797934,N
-0.580787,10.975551,10.307485,9.993191,13.144532,-81946898,N
-0.400267,8.970432,8.33303,8.03722,11.077594,-81453275,N
-0.5198,10.253863,9.682779,9.331761,12.590372,-83056788,N
-0.507028,9.554143,8.893984,8.678632,11.841279,-84577226,N
-0.676385,9.949512,9.257606,9.036701,12.035818,-82236075,N
-0.696306,10.323381,9.630694,9.213934,12.519532,-83032285,N
-0.465934,9.657907,8.828055,8.61993,11.647037,-83072020,N
-0.694837,11.477744,10.831529,10.354181,13.750002,-81197599,N
-0.590033,10.187199,9.576094,9.218904,12.429896,-84652255,N
-0.424195,9.984699,9.3521,9.055673,12.257317,-84128383,N
-0.601453,11.437577,10.830105,10.422519,13.70188,-82536025,N
-0.664276,10.744192,10.011086,9.649111,12.914946,-83059872,N
-0.583552,10.676254,10.08247,9.703389,12.996446,-83145322,N
-0.59965,10.990736,10.204036,9.966087,13.039186,-82987386,N
-0.60488,10.659328,10.038586,9.64924,12.886302,-83125553,N
-0.559858,10.273636,9.624567,9.280706,12.547735,-84204745,N
-0.54574,12.510416,11.93255,11.479669,14.831054,-81365774,N
-0.581239,12.849906,12.289099,11.796148,15.206942,-81532341,N
-0.613314,12.05369,11.491293,11.047121,14.421772,-80755132,N
-0.70002,11.011836,10.360628,10.058909,13.207763,-81473953,N
-0.606201,9.928619,9.374328,8.93142,12.200387,-83374523,N
-0.515229,9.978038,9.448648,9.081029,12.262415,-84585647,N
-0.451267,8.981179,8.116716,8.033658,10.926837,-82485640,N
-0.654094,11.132002,10.455417,10.079498,13.47403,-84167334,N
-0.638513,10.723113,10.13931,9.730383,12.927397,-81494182,N
-0.690669,11.123078,10.480663,10.069256,13.398869,-81889985,N
-0.574779,10.137254,9.57039,9.219895,12.424115,-84584619,N
-0.62525,11.275734,10.624347,10.130264,13.562985,-83622380,N
-0.547948,9.672186,9.079662,8.696009,11.867715,-83303441,N
-0.671627,9.426419,8.455318,8.416488,11.192596,-94658226,P
-0.373096,8.573384,8.045268,7.745868,10.835199,-98323046,P
-0.786817,9.133459,8.15823,8.055475,10.924679,-96046294,P
-0.39568,8.472196,7.990577,7.611348,10.807807,-100480776,P
-0.676276,9.545955,8.781248,8.651549,11.753186,-99688986,P
-0.604822,9.173469,8.494539,8.248791,11.406831,-98427986,P
-0.7512,10.01811,9.213635,9.00749,11.949379,-96254831,P
-0.672425,9.977621,9.181632,8.999496,12.056069,-98380745,P
-0.585572,10.5398,10.091584,9.61019,12.966792,-97980893,P
-0.657256,10.347179,9.675834,9.384546,12.550527,-97286756,P
-0.648016,9.981282,9.16073,8.949884,11.898861,-94998885,P
-0.691565,9.392579,8.479491,8.4242,11.299547,-95553496,P
-0.353044,7.860185,7.349231,6.966024,10.016414,-102515919,P
-0.63663,11.464397,10.908082,10.307418,13.797093,-97328474,P
-0.571242,8.3673,7.367077,7.408531,10.20928,-96300670,P
-1.030924,11.267664,10.590793,9.981328,13.364624,-98463570,P
-0.508702,8.581482,7.854769,7.693937,10.552552,-98373904,P
-0.624478,9.315961,8.60135,8.357963,11.326921,-95217817,P
-0.726887,10.616731,9.919853,9.70082,12.814138,-96372290,P
-0.675641,9.871274,9.129672,8.730367,12.06851,-99005288,P
-0.566618,9.758693,8.991811,8.878497,11.643805,-94802479,P
-0.413086,8.377241,7.738488,7.54009,10.59122,-98996491,P
-0.462377,8.306225,7.709308,7.471932,10.549229,-99750152,P
-0.606136,10.725863,10.18923,9.768126,13.094947,-97784521,P
-0.625042,9.917883,9.096051,8.99999,12.008231,-97310735,P
-0.683726,10.228465,9.502487,9.309009,12.419101,-97887040,P
-0.347154,8.49964,8.05896,7.649693,10.741298,-97789295,P
-0.574759,8.613594,7.82044,7.694393,10.574696,-99557685,P
-0.679583,8.100161,7.252762,7.233455,10.114032,-99844468,P
-0.457879,8.167636,7.616284,7.3518,10.49269,-99652312,P
-0.456366,8.975757,8.076826,8.070594,10.90169,-95111182,P
-0.649791,9.265018,8.384347,8.36544,11.112045,-96256149,P
-0.892728,9.946882,9.288319,8.804775,12.01287,-99410293,P
-0.573919,8.685247,7.853605,7.753194,10.719273,-97840491,P
-0.656174,8.913819,7.986845,7.935945,10.686818,-96655290,P
-0.496096,10.510096,9.957455,9.58004,12.809199,-97143581,P
-0.442878,9.20974,8.604288,8.306966,11.522004,-97943210,P
-0.609643,9.151333,8.405815,8.251664,11.148765,-98980696,P
-0.579657,8.86517,8.056744,7.812783,10.696503,-95241651,P
-0.726385,10.255833,9.362117,9.294222,12.188158,-94701145,P
-0.668591,9.836546,9.127176,8.966229,11.914322,-96881194,P
-0.644967,9.854507,9.158099,8.914088,12.011553,-97453262,P
-0.549483,8.580544,7.774015,7.696667,10.706945,-97248514,P
-0.620264,9.547312,8.842027,8.636752,11.734876,-97440429,P
-0.752716,10.091625,9.18338,9.118225,12.006621,-94766327,P
-0.541519,9.360741,8.515392,8.432942,11.227853,-95665740,P
-0.518233,8.744807,8.087948,7.871693,11.042234,-98541893,P
-0.637012,8.97866,8.202482,8.089482,10.999597,-96769483,P
-0.607488,10.029547,9.330787,9.118992,12.100084,-95236667,P
-0.538618,9.069122,8.297045,8.105911,11.142311,-97072616,P
-0.612876,10.767706,10.069129,9.785323,12.883136,-95379437,P
-0.467496,9.031572,8.393216,8.104099,11.224536,-97237596,P
-0.621995,9.027138,8.238273,8.15191,11.162076,-95620470,P
-0.581607,8.971194,8.070906,8.044626,10.813901,-96326079,P
-0.669371,12.930278,12.415924,11.880412,15.329083,-97414951,P
-0.687461,10.254426,9.452737,9.271247,12.241647,-95965546,P
-0.674871,10.239102,9.631679,9.320718,12.493347,-96395836,P
-0.613672,10.080126,9.348187,9.129889,12.114834,-94810733,P
-0.580826,9.305196,8.676758,8.430981,11.511444,-96696887,P
-0.661051,10.814947,9.986311,9.468774,12.843757,-96974496,P
-0.623386,10.294752,9.559306,9.340228,12.286933,-95748811,P
-0.651437,10.095347,9.343384,9.06543,12.154163,-96694030,P
-0.591137,10.583093,9.913339,9.634235,12.712517,-96944952,P
-0.559346,9.030496,8.180881,8.106213,10.875421,-95364329,P
-0.463766,8.146709,7.458186,7.241366,10.383627,-99703113,P
-0.525554,10.358726,9.760598,9.438909,12.685005,-95602914,P
-0.661503,9.88624,9.123365,8.912339,11.925777,-96608146,P
-0.613786,9.941554,9.044404,9.008102,11.886907,-94754786,P
-0.571358,10.361229,9.707777,9.460943,12.60144,-97855732,P
-0.554269,9.421978,8.820995,8.451694,11.732607,-101483534,P
-0.617955,9.070503,8.279443,8.151045,11.205993,-98920417,P
-0.594885,12.739869,12.256062,11.675835,15.195205,-95941351,P
-0.621918,10.219356,9.602518,9.344784,12.510014,-95522791,P
-0.404003,10.468887,10.031529,9.562475,12.969716,-95904266,P
-0.618094,9.207236,8.52397,8.208492,11.445663,-98991939,P
-0.494916,9.052868,8.420021,8.079308,11.305631,-98861452,P
-0.701345,9.595467,8.983189,8.628377,11.988712,-99260057,P
-0.369336,9.358157,8.861492,8.405144,11.512585,-117673520,N
-0.42497,10.873888,10.308019,9.515617,13.09915,-123428048,N
-0.433857,12.037382,11.6516,11.056462,14.548088,-122209616,N
-0.468733,10.081801,9.601436,9.019059,12.410865,-123711298,N
-0.454936,10.103854,9.585552,9.168059,12.466662,-123083527,N
-0.486752,10.732978,10.180513,9.725974,13.003233,-124092310,N
-0.462061,9.138307,8.616676,8.172729,11.419998,-120358943,N
-0.403185,9.449593,8.940629,8.535426,11.712907,-124229902,N
-0.42972,10.694895,10.275982,9.726273,13.023681,-121224278,N
-0.499326,11.083787,10.525837,10.089718,13.347484,-123181133,N
-0.268419,7.307202,6.922644,6.25575,9.575192,-120207947,N
-0.324148,8.663888,8.1665,7.692113,10.865956,-119003011,N
-0.423012,8.661813,8.162801,7.671827,10.960409,-118970858,N
-0.469281,9.336003,8.812099,8.283747,11.687677,-121639725,N
-0.489424,11.4703,10.995444,10.427654,13.731883,-122736577,N
-0.495252,8.958411,8.421343,7.883446,11.165493,-121171493,N
-0.475126,10.653818,10.137215,9.68825,12.753538,-123561043,N
-0.48001,10.630045,10.149996,9.613403,12.868418,-121646636,N
-0.356485,8.569596,8.02388,7.591862,10.765407,-120385895,N
-0.473578,12.214467,11.73178,11.063352,14.513496,-122876059,N
-0.452288,10.200699,9.740145,9.204523,12.485653,-123908152,N
-0.546529,11.045909,10.505341,10.023357,13.2952,-122526534,N
-0.476505,9.814711,9.243872,8.766706,11.900471,-117633581,N
-0.541022,11.896697,11.394772,10.782948,14.186535,-122577765,N
-0.484307,8.536604,8.029107,7.5224,10.892025,-119566553,N
-0.506287,12.970747,12.506951,11.79198,15.335846,-122414021,N
-0.458103,10.387795,9.883438,9.313077,12.663972,-123417179,N
-0.26957,7.334329,6.915723,6.295266,9.513108,-120687486,N
-0.457633,9.658226,9.140776,8.679992,11.908253,-123758294,N
-0.611927,10.629368,10.106755,9.535752,12.877702,-118733709,N
-0.399176,9.729253,9.239414,8.711773,11.941306,-118011272,N
-0.327047,8.567696,8.14119,7.62657,10.728825,-117172910,N
-0.412508,9.646076,9.216322,8.633553,11.983685,-121163151,N
-0.44978,12.070259,11.718638,10.96806,14.630851,-123094570,N
-0.302119,6.996681,6.487684,6.025866,9.024613,-120023209,N
-0.503364,10.571009,10.040986,9.526829,12.851032,-123307997,N
-0.77976,10.796755,10.054146,9.720826,12.975482,-77217656,N
-0.575234,13.914993,13.362408,12.775144,16.264648,-79981194,N
-0.739168,10.946605,10.240174,9.961992,13.099811,-79464222,N
-0.631797,11.918637,11.304806,10.894088,14.237188,-80352306,N
-0.697401,10.403596,9.690171,9.459853,12.440251,-78489624,N
-0.776706,12.360882,11.654399,11.324859,14.646,-75927702,N
-0.759714,11.503885,10.90535,10.488743,13.625354,-78350837,N
-0.728924,10.674753,10.064926,9.676838,12.768074,-76518068,N
-0.619154,12.726312,12.243744,11.666007,15.165255,-75105075,N
-0.693726,11.565888,10.984682,10.55451,13.818645,-79912075,N
-0.617758,11.803997,11.119838,10.728825,13.963029,-78715379,N
-0.471034,8.487352,7.895808,7.520776,10.603561,-78204884,N
-0.720475,10.589837,9.886596,9.64368,12.732338,-75702118,N
-0.729878,11.390215,10.620034,9.978502,13.409494,-77818493,N
-0.635475,12.329855,11.868255,11.21309,14.836122,-75751932,N
-0.735798,10.358314,9.610994,9.285541,12.473918,-79423449,N
-0.736259,10.983053,10.28994,10.039023,13.129786,-78474173,N
-0.867352,10.260847,9.575747,9.198875,12.33359,-77636720,N
-0.688698,10.745464,10.051045,9.679594,12.778675,-76402903,N
-0.713483,11.052286,10.460185,10.04338,13.2185,-80107629,N
-0.679307,11.795628,11.264272,10.724104,14.147222,-77265050,N
-0.783485,12.052898,11.519096,10.926819,14.374089,-76786812,N
-0.477254,12.933537,12.413611,11.840234,15.311691,-75399299,N
-0.671815,10.194701,9.581697,9.238831,12.413928,-78650566,N
-0.655767,12.199823,11.623751,11.121023,14.436977,-80104148,N
-0.847307,11.654668,10.941695,10.613344,13.749814,-79649092,N
-0.546838,8.219595,7.554335,7.359468,10.270385,-79236411,N
-0.796489,11.308137,10.599157,10.277668,13.539064,-77723804,N
-0.744731,9.092795,8.265907,8.167352,11.147239,-78109002,N
-0.708153,10.263572,9.494993,9.258654,12.398724,-80222408,N
-0.780212,10.321869,9.636523,9.290352,12.306416,-77978030,N
-0.768072,11.124258,10.374366,10.008343,13.238748,-79086996,N
-0.724767,10.452591,9.803336,9.497097,12.617351,-78999777,N
-0.641935,9.51834,8.754319,8.571303,11.579434,-77401666,N
-0.590979,12.057306,11.437048,10.898941,14.146133,-75610116,N
-0.782424,12.468437,11.744132,11.350924,14.758617,-76250026,N
-0.679817,11.281762,10.635447,10.273809,13.464346,-80334616,N
-0.796409,11.273894,10.581343,10.209132,13.526058,-76457436,N
-0.759574,12.231521,11.617799,11.153088,14.578279,-75589956,N
-0.652997,12.46662,11.820337,11.368246,14.538808,-75991033,N
-0.747403,11.357768,10.745206,10.297723,13.501658,-77060074,N
-0.86934,10.496151,9.895909,9.529884,12.646081,-78566323,N
-0.712784,11.451135,10.849162,10.442609,13.670921,-80252937,N
-0.902048,10.413973,9.70345,9.41768,12.515867,-77617844,N
-0.83906,10.850909,10.278803,9.811646,13.06042,-75336173,N
-0.570054,13.081966,12.63202,11.96727,15.649392,-75370456,N
-0.707641,9.423029,8.747193,8.311644,11.567915,-76662181,N
-0.794374,12.033349,11.364309,10.980297,14.324757,-75307559,N
-0.717739,11.217036,10.517889,10.227923,13.253855,-76708228,N
-0.682053,10.123426,9.459386,9.201501,12.295625,-77266435,N
-0.555131,14.039495,13.230258,12.842906,16.139733,-75134678,N
-0.553595,9.537411,8.993676,8.658693,11.740085,-75033703,N
-0.60175,9.406976,8.756682,8.459988,11.416921,-77899596,N
-0.618702,11.700367,10.983545,10.743804,13.758925,-76214305,N
-0.82833,10.096089,9.341193,9.040382,12.171699,-77076050,N
-0.6524,10.976406,10.260462,9.993328,13.098792,-79033390,N
-0.453894,8.42705,7.74846,7.484369,10.383132,-76505484,N
-0.588875,10.18373,9.594922,9.239899,12.267516,-75800266,N
-0.731294,10.267262,9.598456,9.262933,12.309288,-77253772,N
-0.876184,10.111802,9.406154,8.925188,12.156273,-77064657,N
-0.808857,10.742098,10.14148,9.756552,12.973269,-79762997,N
-0.755545,10.434263,9.872255,9.460243,12.648859,-79272278,N
-0.674236,11.98893,11.342789,10.967146,14.243854,-80247841,N
-0.6976,10.134917,9.511185,9.195227,12.216439,-75306389,N
-0.720093,12.570483,12.029866,11.573061,14.840285,-79465439,N
-0.67515,9.798516,9.252058,8.837391,11.948642,-76019577,N
-0.798921,12.33058,11.672959,11.330096,14.645328,-76727053,N
-0.465038,10.457085,9.771783,9.296243,12.786132,-71283797,N
-0.455338,11.625843,11.04771,10.573903,13.945758,-71576875,N
-0.543739,10.988271,10.456597,9.728896,13.272355,-71262391,N
-0.55136,12.97225,12.192694,11.617177,15.149018,-71579802,N
-0.51131,11.128409,10.567386,9.966134,13.40202,-71621520,N
-0.898616,9.682779,8.6174,8.711608,11.709405,-82453021,P
-0.816868,11.201825,10.412892,10.231027,13.419139,-81638521,P
-0.573232,8.865029,7.840313,7.760467,10.740562,-81354905,P
-0.98532,11.456958,10.52581,10.471072,13.615997,-82638192,P
-0.823029,9.421249,8.318986,8.288032,11.271389,-81050881,P
-0.674024,9.484633,8.50208,8.438583,11.551473,-81437239,P
-1.039435,10.761641,10.040419,9.458528,13.013871,-80693583,P
-0.975074,11.019367,10.280519,9.930957,13.169314,-79950279,P
-0.765407,9.021236,8.076205,7.990915,10.962336,-80780909,P
-0.897774,12.203183,11.446935,10.879405,14.380354,-79896313,P
-0.821585,10.250016,9.225525,9.24213,12.335073,-81622753,P
-0.910847,9.94242,8.884887,8.95944,11.983466,-81158515,P
-0.953975,10.161612,9.076009,9.151757,12.156404,-80158797,P
-0.583891,9.814328,8.727778,8.706159,11.649744,-80217656,P
-0.709703,9.97292,8.993552,8.981179,11.89967,-80652023,P
-0.866624,10.645115,9.695048,9.588503,12.683635,-79955347,P
-0.910171,9.897117,8.748781,8.685585,11.770409,-79376200,P
-0.746279,10.560826,9.913042,9.567245,12.778314,-80404485,P
-0.689524,9.37983,8.299535,8.313362,11.329699,-81970777,P
-0.790282,9.542231,8.508758,8.487764,11.441075,-81125623,P
-0.786337,11.220217,10.355582,10.126751,13.319181,-79707319,P
-0.8397,10.235772,9.351927,9.227591,12.351038,-79296224,P
-0.94547,12.240426,11.451188,11.135887,14.479304,-82370835,P
-0.891249,10.625489,9.727883,9.5872,12.742312,-82128543,P
-0.599265,9.395907,8.362409,8.376551,11.381141,-81143056,P
-0.898842,11.169435,10.416221,10.082679,13.28539,-78976174,P
-0.630442,9.143025,8.165648,8.173293,11.043578,-81024023,P
-0.804318,10.194477,9.348362,9.24754,12.368115,-80587852,P
-0.884946,10.511757,9.552013,9.497322,12.635427,-80704349,P
-0.969865,10.523795,9.422949,9.460009,12.569489,-82005370,P
-0.457579,9.418817,8.268219,8.324336,11.300536,-80253474,P
