@relation creditcard-weka.filters.unsupervised.instance.Resample-S1-Z5.0

@attribute Time numeric
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute Amount numeric
@attribute Class {0,1}

@data
152350,2.085515,0.039597,-2.087453,0.012196,0.655566,-1.118974,0.651509,-0.431623,-0.271893,0.363178,0.71427,0.903075,0.343199,0.820102,-0.428297,-0.023687,-0.735429,-0.106632,0.461314,-0.138429,0.108211,0.368552,-0.048109,-0.41233,0.252907,0.736166,-0.129219,-0.093565,20.4,0
155881,2.041888,-0.153921,-1.124151,0.408058,-0.168479,-1.107758,0.116901,-0.254365,0.683535,0.088186,-0.910855,-0.054922,-0.84852,0.462294,0.194782,-0.098886,-0.204346,-0.820725,0.104399,-0.27081,-0.293658,-0.76831,0.342079,-0.108621,-0.338265,0.207648,-0.075231,-0.061765,9.99,0
43969,1.116449,-0.211269,0.754197,0.517043,-0.552102,0.14575,-0.494253,0.133863,0.512614,-0.153249,-0.60661,0.103759,0.262742,-0.009495,1.690883,0.52195,-0.499301,-0.236517,-0.578643,-0.00016,0.02208,0.009849,-0.022585,-0.44443,0.154436,0.3441,0.007993,0.027677,54.74,0
151089,-0.182607,1.293443,-1.267906,1.925099,4.05461,4.021028,1.177377,0.516473,-2.033547,1.395808,-0.538456,-0.798137,-0.521579,0.427417,-0.927141,-0.116262,-0.639525,-0.694376,-1.143607,-0.102805,0.157384,0.450025,-0.317272,0.705961,0.232059,0.169163,-0.408849,-0.178668,19.93,0
65181,-2.455477,-2.616488,0.235218,-1.115829,-2.701677,1.512942,1.901337,0.645145,-1.420525,-0.937926,1.003299,-0.518954,-1.07515,0.278337,-0.597833,1.062714,0.650377,-1.143922,-0.576457,1.704139,0.938627,0.932595,1.849977,-0.390171,-0.051974,-0.335827,-0.241557,0.043308,825.58,0
66066,1.160092,0.179843,0.597918,0.50003,-0.306703,-0.30714,-0.0928,0.04888,-0.280738,0.049343,1.94107,1.38043,0.494411,0.412875,0.533337,0.132259,-0.339463,-0.601671,-0.266842,-0.100085,-0.161027,-0.453803,0.174943,0.227654,0.098099,0.093111,-0.014035,0.008185,1.79,0
60952,-1.364339,1.08665,0.250977,1.720175,1.984803,-1.145017,-6.461673,-7.957005,-0.678859,-0.799309,-0.609442,1.469803,-0.260832,1.781496,0.961585,0.287988,0.271759,-0.214562,-0.581297,1.563541,-3.627628,0.867157,-5.219082,0.676004,-1.131839,-0.414835,0.455349,0.524971,108.45,0
122391,0.007492,0.705925,-1.594138,-0.418179,0.398362,-0.593045,1.093305,0.140349,-0.440746,-1.218434,-0.81586,0.162655,1.02372,-0.803911,0.22345,0.687994,0.257449,0.451753,-0.777421,0.128141,0.391623,0.832416,0.351183,0.375941,-0.482998,0.495074,-0.16197,-0.018661,160,0
140022,0.099783,0.874501,1.667311,2.694824,0.648466,1.183961,0.298414,0.239336,-1.026956,1.085801,0.230121,0.03951,-0.145273,-0.421659,-1.60456,1.302104,-1.34994,0.630597,-1.774876,-0.140913,0.298013,1.013142,-0.094168,0.68063,-0.461303,-0.064349,-0.112952,-0.206264,9.83,0
50028,1.126389,0.021196,0.051441,0.95738,0.089411,0.292926,-0.111981,0.200663,-0.022701,0.215795,0.648096,-0.02528,-1.333082,0.797049,0.69642,0.324378,-0.614587,0.379904,-0.286289,-0.15654,0.10992,0.2199,-0.191647,-0.688434,0.602438,-0.225266,0.014118,0.004774,39.99,0
22327,-0.949522,0.395877,3.022698,-0.659432,-0.769978,-0.016676,-0.199821,0.168906,2.339582,-1.595255,-0.387896,-2.463019,0.893803,0.490942,-2.068529,-0.054073,0.767149,-0.11517,-0.297501,-0.194794,-0.239531,-0.242014,-0.256811,0.409336,0.175451,0.915209,-0.164597,0.047355,4.6,0
3376,-0.348389,0.588213,0.528223,-2.520783,1.093084,0.072294,0.974545,-0.079059,0.640129,-1.027513,0.38875,0.631117,0.070651,0.192525,0.517634,-0.287682,-1.045881,0.513616,0.341317,0.063333,0.052123,0.543723,-0.448901,-1.332045,0.156905,-0.743385,0.250755,-0.040732,1,0
132626,-0.650897,-1.541001,-0.262603,-2.68527,-0.691748,2.451356,1.152922,0.566273,2.074553,-2.330125,0.399959,1.188607,-0.596029,-0.056413,0.227531,-1.720305,0.480443,-0.281193,1.042354,0.738421,0.30582,0.58589,1.184988,-1.007219,-1.250617,-1.104263,0.272227,0.297013,440.93,0
76467,-0.251765,1.123635,1.395537,0.752134,0.516325,-0.281042,0.965093,-0.244807,-0.508816,0.129188,-0.071932,0.276295,0.724517,-0.020079,1.217547,-0.746619,-0.05772,-0.468629,0.040674,0.212237,0.090949,0.692527,-0.192098,0.109919,-0.270274,-0.318564,0.277062,0.000518,1.99,0
62996,-4.421725,-1.495091,-0.742253,-2.499586,-1.807511,-2.15094,-0.30213,0.877621,-0.761324,-1.422666,-0.63471,0.745097,0.458677,1.151957,0.824184,-1.328671,0.471624,1.05075,-0.937426,-0.850975,-0.265813,-1.096781,-0.994729,0.783362,0.261917,-0.393078,-1.15396,-0.556225,81.2,0
18982,-0.37875,1.13946,2.073354,1.453936,0.098509,-0.417945,0.438394,-0.063745,0.490829,-0.570663,1.276141,-2.159852,1.885716,1.738506,0.71055,-0.699558,1.070624,-0.521332,0.07429,-0.015001,-0.287214,-0.562374,0.166197,0.50822,-0.698666,-0.683317,0.162879,0.157119,1,0
135587,1.95633,-1.385308,-2.441893,-3.159344,0.618761,1.031493,-0.391943,0.255034,0.517656,-0.425324,1.542592,1.429533,0.116127,0.788205,1.447668,-3.798663,0.999387,-0.09034,-0.772441,-0.588839,-0.06727,0.501972,0.089844,-1.065125,0.0724,-0.603436,0.0864,-0.069295,69.98,0
85832,1.221289,0.472648,-0.376267,0.777145,-0.088458,-1.230933,0.220296,-0.11877,-0.26006,-0.395009,1.799,0.072137,-1.311681,-0.579439,0.346472,0.648511,0.703644,0.707039,-0.103372,-0.145851,-0.086081,-0.285127,-0.052683,0.417555,0.475427,0.342433,-0.044986,0.026087,0.76,0
165344,0.043567,1.128006,-1.005805,-0.116691,0.164475,-1.17061,0.451929,0.248998,-0.233401,-0.823294,0.99472,0.208474,-0.895816,-0.191604,0.037908,0.405,0.410646,1.268858,0.011217,-0.315503,0.389891,1.009296,-0.087958,-0.014321,-0.353731,-0.185145,-0.207472,-0.0634,15,0
67541,0.865621,-0.670521,0.654817,1.297056,-0.644309,0.706891,-0.535363,0.298659,0.971443,-0.155873,-1.486479,-0.626589,-1.204047,0.042726,1.074705,0.325267,-0.35939,0.23701,-0.570301,0.100537,0.178477,0.287546,-0.289404,-0.782273,0.435669,-0.172987,0.04289,0.049293,169,0
127623,-0.634554,1.498644,-0.516728,0.811189,0.73853,-0.342194,1.01313,0.256876,-0.991537,0.047192,0.173374,0.606507,-0.279125,0.957574,-1.01581,-0.802459,-0.013397,0.274184,1.165865,-0.058231,0.198929,0.701657,-0.270199,-0.379495,0.054084,-0.381695,0.186021,0.157514,26.21,0
118493,2.197163,-0.74768,-1.641789,-0.53071,-0.135017,-0.367571,-0.391278,-0.213418,-0.389435,0.961083,-1.759622,-0.628274,0.010584,0.187256,0.382507,-1.301754,-0.407024,1.468959,-0.737234,-0.552787,-0.126961,0.178897,0.009738,0.11465,0.121985,0.769056,-0.060763,-0.061235,27.17,0
44090,1.211871,-0.135322,1.04946,0.74478,-0.79887,-0.009832,-0.58811,0.06679,0.868982,-0.259086,-1.069576,0.61385,0.764646,-0.562031,0.166342,0.278253,-0.391075,-0.151107,0.14195,-0.039129,-0.115592,-0.110438,-0.040455,-0.061385,0.34108,0.345522,0.019978,0.02396,11.49,0
169909,-1.079749,1.429145,0.299584,-1.557703,1.809855,0.261283,1.417185,-0.130339,-0.374164,-0.582012,0.445455,0.418737,0.651072,-1.334058,-0.992868,0.724097,-0.41747,0.327848,-0.000012,0.316353,-0.476478,-1.101472,-0.482968,-0.438963,0.782645,0.23155,0.009164,-0.055815,11.87,0
60874,-1.7755,-0.532486,2.164405,0.344457,-2.185833,1.371165,0.905827,-0.869216,-1.390445,0.037197,-0.814558,0.132653,0.563914,-0.882546,-1.423864,-1.05385,0.262141,0.104683,-2.456296,-0.703832,0.240027,-1.351394,-1.523694,0.503419,-0.416059,0.693571,0.420152,-0.019999,641.8,0
67210,-2.996814,-0.47356,1.009596,1.530476,-2.286504,0.511857,0.983081,0.699125,-0.391827,-1.018594,-0.847686,0.639106,1.20053,0.072809,0.852616,0.296794,0.095596,0.523646,0.425633,0.074694,0.18507,0.715103,0.616779,0.457257,0.667781,-0.092845,0.403531,-0.576336,386.08,0
145877,1.871336,-2.05703,-1.007908,-1.51796,-1.400939,-0.09599,-1.088553,-0.025144,-1.371856,1.629535,0.719404,-0.150744,0.26806,-0.239409,-0.700019,-0.314862,0.276441,0.436677,-0.028275,-0.025957,0.009453,0.051429,0.121102,0.689728,-0.357411,-0.24808,-0.021268,-0.016816,206.65,0
137936,1.836695,-0.251625,-1.982525,0.410745,0.249859,-0.87531,0.215601,-0.167573,0.496254,-0.328862,0.87446,0.114737,-1.001041,-0.328935,0.395994,0.516816,0.117172,1.179333,-0.09026,-0.04585,0.276999,0.668861,-0.153,-0.551889,0.190334,-0.098542,-0.029229,-0.030359,105,0
66723,-0.219955,1.584288,1.066231,3.093137,0.368451,-0.68603,1.025422,-0.203238,-1.821909,0.235862,0.12497,-0.398139,0.336033,-0.765464,1.02128,-0.019877,1.066511,0.30181,0.554773,0.230213,0.063274,0.171953,-0.027265,0.637189,-0.393718,0.144729,0.154854,0.190952,37.27,0
79909,-1.604373,1.989067,0.446604,-0.410223,-0.091505,-0.538628,0.316316,0.427064,0.172039,0.684037,-1.109854,0.17247,0.805788,0.012493,0.868974,0.454606,-0.598063,-0.174324,0.203064,0.556325,-0.35706,-0.798541,-0.008807,-0.476844,0.173668,0.142888,0.560774,0.305345,0.99,0
75713,-0.500358,0.710364,1.617921,-0.741236,0.426903,-0.35078,1.147858,-0.968143,0.557113,1.372734,1.318321,-0.352611,-0.885016,-0.502805,0.815042,-0.189111,-0.835322,0.316908,1.292512,0.374032,-0.129574,0.14394,-0.19039,0.051643,-0.822308,0.798365,-1.034956,-0.683552,3.84,0
162654,-0.041283,1.121837,-0.902668,-0.943909,1.367622,0.023503,0.814205,0.130859,0.004965,-0.34464,0.089639,0.062425,-0.270668,-0.877694,-0.813937,0.809853,-0.229577,0.627764,0.403308,0.163391,-0.389383,-0.954531,-0.027687,-0.467619,-0.281876,0.161424,0.320619,0.123505,1.29,0
143525,-2.244755,0.395817,-0.316219,0.614475,-3.23108,2.731445,3.283887,0.592139,-0.975147,-1.570848,-0.112217,0.426049,-0.184037,0.637592,-0.769571,0.699089,-0.422975,0.561116,0.770253,-0.097396,-0.316473,-1.071948,0.575303,0.208661,0.59054,-0.879275,0.051621,-0.322991,824.12,0
133374,-0.294111,0.888873,-0.272756,-0.34388,0.730534,-0.544467,1.23094,-0.206015,-0.517539,-0.894847,1.045488,0.41354,0.2369,-0.738513,0.16341,0.264318,0.147745,1.176357,0.251526,-0.023114,0.297868,0.907427,-0.343425,-0.446887,0.339192,-0.034845,-0.059982,0.029044,83.6,0
166737,1.388594,-1.262198,-0.691981,0.421934,-0.937859,-0.738764,0.095391,-0.27523,1.050231,-0.384309,-0.542561,1.154636,1.293729,-0.162279,0.573156,0.165292,-0.537714,-0.434847,-0.043486,0.510413,-0.032868,-0.62505,0.114744,0.061586,-0.59071,-0.365477,-0.048079,0.021297,326.05,0
73249,-1.172762,0.174334,2.7841,2.921994,-0.280153,2.88667,-0.736146,0.717957,0.57163,1.002261,-0.539305,-1.534304,-2.851485,-0.358439,1.921856,-1.205663,1.378027,-1.057151,-0.713703,-0.342133,0.306094,1.323278,0.021633,-0.984837,-0.93996,0.428349,-0.412119,0.044291,60.47,0
170359,2.035416,-0.114799,-1.181861,0.214991,0.107633,-0.61623,0.059708,-0.141419,0.301184,0.234229,0.716159,1.044934,0.044384,0.455465,-0.590425,0.12778,-0.60255,-0.357611,0.487781,-0.210056,-0.253699,-0.62207,0.294547,-0.39525,-0.298993,0.20403,-0.071562,-0.074139,0.89,0
144844,-8.643721,-11.317988,0.719709,-0.053052,2.091756,-2.229891,-0.977848,-0.01006,-1.017303,0.973273,-0.930282,-1.311477,1.522459,-1.376074,1.528456,1.021598,-0.483629,1.31266,-0.020201,-1.315612,-0.656137,1.272218,8.145399,0.500897,2.534335,0.352674,1.535486,-1.02198,545.3,0
68932,-0.516594,-0.22923,0.79521,-2.523239,-0.989858,0.060033,-0.899452,0.767874,-2.39899,0.95741,1.141205,-0.531363,-0.546179,0.238027,-0.270227,-0.435863,0.739711,-0.244567,-1.366256,-0.468679,-0.02517,0.232472,0.111525,-0.356391,-0.396629,-0.359804,0.209458,0.014359,10,0
158653,-0.341132,1.164498,-3.007522,-1.453938,2.509512,2.929891,-0.472549,1.58059,-0.423686,-1.020546,-0.10145,-0.028218,-0.170689,-0.150146,0.602208,0.663719,0.479357,0.362269,-0.915177,-0.371581,0.385786,0.713827,0.097366,0.654024,-0.59015,0.511998,-0.491258,-0.112258,1.5,0
153696,1.908114,-0.634524,-0.383579,0.051974,-0.277594,0.797032,-0.910088,0.241623,0.955391,0.104032,0.233385,1.382637,1.574492,-0.430523,0.060781,1.095963,-1.32482,0.736896,0.246696,0.064312,0.077874,0.26612,0.171317,-0.091456,-0.442771,0.363284,-0.013564,-0.036933,56,0
78523,-0.654213,1.452163,0.803815,0.008158,-0.012728,-0.808009,0.417855,0.31598,-0.702021,-0.765757,-0.495864,0.538327,1.324133,-0.350217,0.762267,0.558311,-0.015385,-0.116146,0.032235,0.085621,-0.232517,-0.677832,-0.016671,0.002669,-0.05182,0.092984,0.126923,0.034028,3.87,0
169837,-0.285103,1.053755,-1.064264,-0.791357,1.192316,0.0541,0.618086,0.367537,-0.55915,-0.385683,-0.167311,1.02377,1.355189,0.634515,-0.282616,0.165037,-1.037166,0.947723,0.727863,0.083389,0.418697,1.272203,-0.166752,-0.281459,-0.589346,-0.210053,0.378966,0.23285,18.78,0
125257,-4.534103,-11.785517,-6.736955,1.65177,-2.394427,1.34717,4.767352,-1.032555,-1.310538,-0.7923,-0.544543,-0.981722,-0.460456,1.476043,0.841015,-0.176966,1.386673,-2.118985,-1.277404,6.910891,2.630959,-0.234572,-3.21636,-0.308345,-0.69721,0.010012,-0.716676,0.504864,3500,0
153509,2.305267,-1.22494,-1.042367,-1.587446,-0.972097,-0.621418,-0.936573,-0.296949,-1.457269,1.531324,-0.821547,-0.091608,1.826193,-0.682926,-0.329189,-0.656217,0.404654,-0.27563,-0.113776,-0.315658,-0.15865,0.092792,0.238293,0.753605,-0.097154,-0.199256,0.012113,-0.040884,20,0
26030,-0.461125,0.861161,1.469073,-0.200262,0.205123,-0.269327,0.95375,0.037376,-1.093985,-0.464674,1.904815,1.233509,0.630662,0.39439,0.175818,-0.069729,-0.254114,-0.819993,0.102711,0.075944,-0.295552,-0.999645,0.238699,0.193866,-0.480782,-0.069041,0.003646,0.050538,47.9,0
114762,-2.631964,-0.345234,-0.673194,-1.817837,-1.291005,-0.653946,-0.584732,0.84918,-2.777173,1.350028,0.015432,-0.74794,-0.399455,0.76458,-0.626199,-0.727472,1.13348,0.531469,1.547019,-0.245671,-0.286145,-0.596028,-0.552017,-0.336336,0.645283,0.030034,-0.35475,-0.341693,84,0
59190,-0.818633,0.377243,0.529654,-1.376692,-0.695278,-0.41017,1.791658,-0.519795,-1.674773,0.122402,-1.089995,-0.469009,0.435731,0.045254,-0.080964,-1.080969,-0.536816,0.686867,-1.151855,-0.709525,-0.693881,-1.506301,0.017896,-0.155631,-0.276809,-0.024839,-0.061253,0.055447,239.95,0
134047,2.026952,0.200373,-2.753652,0.3084,0.936765,-1.466512,0.882957,-0.538803,-0.111187,-0.314568,-0.375538,-0.110274,0.026143,-0.500114,0.397298,0.04331,0.616254,-0.089247,-0.147997,-0.025541,0.081656,0.196436,-0.060092,0.642117,0.32007,0.762971,-0.130711,-0.04198,64.15,0
79736,-0.358403,1.090744,-0.363171,0.578483,0.989608,1.329659,0.137793,0.981607,-0.804126,-0.008981,1.519261,0.57001,-1.023604,1.297267,1.144068,-1.364977,0.91074,-1.309481,-0.752793,-0.245772,0.313287,1.068868,0.148526,-1.355369,-1.021897,-0.278295,0.376313,0.138042,0.89,0
36693,-0.661194,-0.51185,2.01308,0.053852,-1.893824,1.116797,-1.294086,0.933102,-0.698504,0.203402,0.7246,0.227646,-0.055302,-0.568764,-0.605533,0.096702,1.504019,-0.726444,2.490793,0.420118,0.498601,1.392936,0.187467,0.077152,-0.681604,0.083679,0.120496,0.087063,107.88,0
64003,0.495017,-1.231778,0.614132,0.804594,-1.176873,-0.076906,-0.127059,0.049912,0.538279,-0.293949,-0.205748,-0.002325,-0.324756,0.19422,1.76011,0.43832,-0.251087,-0.305698,-0.840682,0.573169,0.231216,-0.111346,-0.212472,0.113198,-0.070136,0.385256,-0.060587,0.083434,359.2,0
68152,-1.235166,2.399475,-0.877735,0.979887,-0.408141,-0.725765,-0.783096,-2.0633,-1.12215,-0.461134,-0.675391,1.226366,1.166232,1.204087,0.37778,-0.229449,0.246218,-0.177881,0.169317,0.665562,-1.051884,1.073324,0.339711,0.410822,-0.638617,-0.427094,0.269699,0.203218,4.99,0
49697,-1.701423,0.191055,1.305906,-1.802075,-1.134927,-0.568408,-0.56608,0.457587,-0.511439,0.428071,-1.230494,-1.369304,-0.476275,-0.325668,0.639733,1.931466,-0.197084,-0.499086,-0.157543,0.033297,0.363543,1.002364,-0.206854,-0.104233,0.254371,-0.160686,0.094672,0.19908,49.99,0
70735,-0.758973,1.105162,1.54418,-0.198106,0.072301,-0.258518,0.494932,0.212653,-0.491948,0.124003,1.742192,0.854471,-0.013345,0.290432,0.391242,0.017646,-0.305311,-0.401855,-0.160581,0.193858,-0.167154,-0.346123,0.019488,0.204975,-0.271762,0.075542,0.391503,0.16671,1.79,0
48456,-0.620413,-0.43502,1.903112,-0.828133,-0.41807,0.298113,-0.850317,0.271281,-1.286956,0.693433,1.275353,-0.153252,0.590249,-0.349713,0.992426,0.967622,0.308668,-0.43653,1.412055,0.305644,0.581741,1.575502,-0.159447,-0.24667,-0.428464,0.042476,0.044644,0.208416,29,0
123189,1.896113,0.335756,-0.7611,3.820469,0.478209,0.421634,0.006867,0.075127,-0.480067,1.390642,-1.758267,-0.741531,-1.139314,0.189678,-1.311998,0.503497,-0.460001,-0.406088,-1.353223,-0.324934,0.062797,0.25414,0.110492,0.569458,0.113223,0.076319,-0.037685,-0.045528,19,0
41018,1.337701,-0.40008,0.808222,-0.531125,-1.313896,-1.318534,-0.450723,-0.288454,-0.951883,0.568668,0.456681,0.17297,1.084222,-0.326782,0.636771,1.02326,0.365928,-1.879424,0.404672,0.14674,-0.040804,-0.224814,0.1737,0.919942,0.188599,-0.517637,0.014867,0.03296,25,0
149468,1.862503,0.387832,0.273347,3.779289,-0.267546,0.030196,-0.364999,0.064476,-0.535847,1.408131,-1.115432,-0.196364,0.137145,-0.036229,-0.07585,1.46116,-1.077555,-0.242762,-1.711943,-0.263914,-0.143194,-0.456896,0.429768,-0.04696,-0.587995,-0.368682,0.007119,-0.022826,10.89,0
12884,-1.444597,0.261577,2.669344,0.248597,0.076103,0.393757,-0.28492,0.339618,1.254089,-0.665426,2.174023,-1.579784,1.950571,1.103864,-0.677075,0.049215,0.448845,0.496126,-0.269612,0.039611,0.021686,0.618455,0.100069,0.009944,0.308176,0.495158,0.201149,0.089852,12.5,0
51853,1.516639,-0.870269,-0.098284,-1.445118,-1.025495,-0.960622,-0.504547,-0.34235,-2.145296,1.419335,-0.758987,-0.796415,0.82867,-0.176697,0.36471,-0.438026,0.423604,-0.44654,0.210736,-0.242566,-0.576445,-1.381099,0.118401,-0.179216,0.302745,-0.501322,0.005442,0.020013,43.29,0
124838,2.109215,-0.921604,-3.174577,-1.320063,2.215329,3.157462,-0.457858,0.608972,-0.85712,0.925218,-0.367437,0.019591,-0.060426,0.504505,-0.204431,-2.187667,0.122031,0.397346,-0.701661,-0.484663,-0.339642,-0.504575,0.128595,0.727852,0.148523,0.625059,-0.063696,-0.073508,48,0
77831,-1.99601,-0.257885,1.936519,3.602999,-0.332271,1.163419,-0.612255,0.900349,-0.345976,0.360515,-0.659444,0.678698,0.500046,-0.467795,-0.309451,-1.24382,1.40572,-0.936841,0.359811,0.138276,0.231218,1.112702,0.469491,0.167028,-0.284469,0.442518,0.331145,0.081544,114.95,0
126640,0.387825,0.23846,-0.222115,-1.614708,0.331432,-1.480225,0.832423,-0.503681,-0.918951,-0.145549,-0.648629,-1.662347,-1.184974,-1.377925,-0.49063,1.01124,1.180224,-1.089588,0.463742,0.029531,-0.028541,0.022156,-0.099051,-0.109711,-0.320293,-0.378706,-0.123232,-0.166741,12,0
144904,-0.120218,1.932759,-2.140528,1.172007,1.696081,-1.154506,1.306118,-0.104319,-1.36314,-1.238153,-0.35231,-0.356851,0.440189,-1.16808,1.394085,-1.316432,2.725677,1.209598,2.652749,0.217947,0.306636,1.041059,-0.578127,0.390296,0.519322,0.196055,0.085101,0.129176,1,0
85925,1.443247,-0.342625,-0.672241,-1.106904,0.276372,0.089723,-0.159109,-0.110628,-1.49841,0.780807,0.82884,0.341262,1.290909,0.056638,-0.057401,0.921427,-0.050696,-1.304592,0.99919,0.153746,0.205943,0.582666,-0.305307,-1.06448,0.881922,-0.004424,-0.011013,-0.020877,15,0
34470,-0.647523,-0.056189,0.99692,-1.656999,-0.165288,-1.072147,0.465362,-0.300665,-0.828212,0.868212,1.00828,-0.683266,-1.422938,-0.207494,-1.516405,0.779187,0.074579,-1.040248,0.421558,-0.017879,0.246167,0.966721,0.037847,0.536106,-0.330625,-0.399741,-0.005178,-0.009975,10,0
123995,1.919476,0.497057,-0.712459,3.794439,0.643209,0.458497,0.108544,-0.019757,-0.739519,1.345381,-1.464695,0.174045,0.581064,-0.155694,-1.502416,0.421193,-0.558767,-0.619752,-1.361198,-0.237875,0.075669,0.40124,0.099901,0.616029,0.175703,0.071768,-0.024264,-0.04382,7.56,0
84676,1.373135,-0.649608,0.374357,-0.640129,-0.937385,-0.318516,-0.699009,0.03162,-0.596043,0.676721,0.717032,-0.050032,-0.542416,-0.179399,-1.104248,0.8948,0.34178,-1.098423,1.356135,0.032022,0.002327,0.037458,-0.079022,0.027589,0.552394,-0.239957,0.005931,-0.001354,10,0
31285,1.118615,0.58794,0.580296,2.986481,-0.340195,-0.532027,-0.019691,-0.009504,-0.181166,0.07493,-0.480245,-0.221057,-0.780342,-1.186987,-0.747073,0.386482,0.871291,-0.068711,-0.904947,-0.182742,-0.124138,-0.189373,-0.053468,0.613982,0.562561,0.059635,0.018488,0.047718,7.58,0
38231,1.132055,-0.344756,1.176948,0.833171,-1.06447,0.125957,-0.819427,0.311857,1.194871,-0.233476,-0.813155,-0.415836,-1.745848,-0.025697,0.646418,-0.046178,0.205271,-0.466929,-0.387695,-0.24045,-0.08296,-0.102255,0.080142,0.074289,0.120793,0.351754,0.021305,0.02057,11.5,0
152514,2.060248,-0.156891,-1.09164,0.432978,-0.279571,-1.253974,0.085496,-0.252197,0.763297,0.116341,-0.983627,-0.339596,-1.406276,0.568304,0.200532,-0.038877,-0.20089,-0.692304,0.152623,-0.318429,-0.305457,-0.817837,0.358784,0.006105,-0.349339,0.200285,-0.080358,-0.062969,1.98,0
172448,-0.778501,1.524284,1.466102,2.481731,0.22183,0.26352,0.170155,0.512617,-1.344043,0.33638,-1.684001,0.065848,1.078371,-0.285347,-1.249075,1.579215,-1.231493,0.157185,-2.509972,-0.339161,0.367458,0.902834,-0.231727,-0.106065,0.038325,-0.010215,-0.212423,-0.030014,4.75,0
153795,-0.437109,-0.401822,1.938662,-2.089314,-0.881241,0.434434,-0.794981,0.514424,0.586127,-0.247586,-2.017455,-1.685715,-2.099988,-0.978025,-1.445435,1.163581,0.323046,-0.975474,0.132731,-0.010593,0.132927,0.569825,-0.133877,0.572149,-0.319875,-0.30479,0.413646,0.220352,2,0
129991,-2.787283,2.570451,-0.311881,-0.958068,-0.771136,-0.790814,-0.543543,1.160932,0.565811,-0.736275,-0.435636,0.999662,1.138498,-1.097365,0.287891,0.659191,0.8447,0.221756,-0.466711,0.022038,-0.13016,-0.493393,0.09601,1.032263,-0.186541,-0.425045,-0.911257,-0.358268,0.77,0
125979,-0.03244,0.844725,0.654853,-0.379124,-0.018628,-1.562349,0.982111,-0.214898,-0.045564,-0.407832,-0.153725,0.239291,-0.544326,0.250125,-0.37677,-0.391202,-0.008228,-1.076941,-0.485895,-0.097758,-0.200688,-0.417976,0.190915,0.853813,-0.635432,0.089979,0.24877,0.105106,2.69,0
152084,0.949466,-1.649113,-2.100344,1.254891,0.514163,1.144965,0.572439,0.150839,0.046818,0.159313,0.863208,0.605136,-0.494644,0.973385,0.761572,-0.435593,-0.226849,-0.473881,-1.308684,0.637396,0.641326,0.906283,-0.442853,-1.614018,-0.042254,-0.365288,-0.049545,0.006039,499,0
138826,0.0946,1.725888,-2.973899,0.169278,1.382472,-1.825139,1.665787,-0.120109,-0.921197,-1.139639,1.481087,0.907129,0.41428,-1.110002,-0.815885,-0.559926,1.786432,1.199547,0.493553,0.029776,0.520942,1.747963,-0.010121,-0.095504,-1.037604,-0.42305,0.495032,0.38632,48.6,0
146836,1.949559,-0.487841,-0.96952,0.73038,-0.349603,0.055124,-0.731553,0.136253,1.725035,-0.598502,-1.476977,-0.211834,-0.779463,-1.669911,-0.676679,0.22744,0.80173,0.559739,0.018159,-0.146705,0.12268,0.679566,-0.009374,0.456227,0.024945,0.756806,-0.011772,-0.022189,32.16,0
11750,-1.134478,0.141989,2.69179,-2.448752,-0.692163,-0.679212,-0.101715,0.150079,2.584428,-2.198035,1.054224,-2.007058,1.699843,1.129213,1.020703,-0.058864,0.34987,0.35916,-1.21489,0.107931,0.178358,0.833329,-0.195081,0.397553,0.345314,-0.029068,0.274559,0.131032,42,0
